,Insulation Thickness,ACH,SHADErad,SHADEtemp,Electricity:Facility,DistrictHeating:Facility,DistrictCooling:Facility,violation,pareto-optimal
192,0.1846486976608295,4.341159588770854,243.0683174372507,25.09766632408674,79226975791.0395,158590600327.16547,3587043770.85466,0,False
193,0.28539733605917905,4.594198087431172,135.32508878793087,22.714385726926785,80175532451.65201,155068284579.37006,3629759098.394575,0,False
194,0.030526458118230904,2.0910297122402794,275.10799229380683,22.73609883462235,80062826554.82701,184400945299.72836,4690360178.301746,0,False
195,0.13737457995454502,5.282040322541495,135.9100227024168,24.786097818878506,79309369801.26451,167516487902.17697,3474081412.097829,0,False
196,0.10031197108641839,3.7459611571300995,110.72032531005404,26.946002188540145,78676619982.88951,165174335929.605,3607769094.1078215,0,True
197,0.13605809151750656,1.3406153492784791,237.46857098807095,25.237904725581508,79209453733.90201,140930932187.26694,5045202892.276683,0,False
198,0.17678775551073408,0.9419857091506384,239.23932009098704,24.00512585289955,79489058089.527,133664575718.0796,5661890384.898755,0,False
199,0.2795896040510454,3.2292860857584333,184.87719547306762,25.18600709799609,79220474614.26451,147308790503.88055,3853361087.4021497,0,False
200,0.06254012768174293,0.8102465429950443,157.6382341160466,25.276623178142696,79208670512.727,152169460335.6002,5737126335.081176,0,False
201,0.15715010779294167,4.685789532939745,229.29425399024842,22.186478801439872,80453421927.927,162605837867.78778,3651214781.3143997,0,False
202,0.02615713830468374,0.1941998473028571,263.7689409242552,22.64063653343034,80112940898.652,172546788900.45642,7053059002.238082,0,False
203,0.14439426701923522,6.357897855122501,231.8681340332829,23.93875003214176,79534793659.8645,170819706476.17908,3380501739.9119234,0,False
204,0.09349542627204734,1.933015630388477,207.1608655322317,25.899082996159365,79034896365.32701,152904998990.01535,4483079223.21442,0,False
205,0.3462431625110833,3.1732505147118375,210.09688639656707,26.863521460740444,78709706169.43951,145166406671.91904,3704809594.889224,0,True
206,0.2600616861776827,4.661744263912733,271.9244214336992,23.15255418749731,79805285510.31451,156291354600.1881,3589981586.254806,0,False
207,0.28286203823495537,3.2505826417784034,117.04585072254379,24.0505529327561,79478305741.37701,147358350935.63068,3909285916.902704,0,False
208,0.18058541196014183,5.863819684249547,187.1068393573293,25.49489145659183,79158598448.20201,165684733719.62448,3335900693.5930214,0,False
209,0.13256639900957104,4.276424074258888,103.65949885788483,23.021462759662093,79953823374.4395,163180434396.08514,3731610410.638261,0,False
210,0.178038025572439,4.240770376742261,159.31176024311702,26.62683378274405,78826065941.6145,158535325405.44705,3494131338.392762,0,False
211,0.10092548270617831,0.16695003721006496,83.41464879159415,24.838441054158064,79298764878.0645,135974831601.7796,7276641810.90725,0,False
212,0.23969343144068866,6.578719585052427,107.47731113897198,26.76148833173381,78761371791.852,164748706971.3005,3123923097.413375,0,False
213,0.26431090547609837,2.9342710980681277,177.63319759268998,26.606534410605214,78828794020.71451,145766272021.1182,3844813410.211847,0,False
214,0.3269388426516011,4.499459070042297,259.23498250688385,24.429566821241863,79354053988.45201,153412066461.65747,3560674186.0109534,0,False
215,0.19288109330368422,4.54513441827023,299.29872778502727,22.991606897810446,79836180115.1895,159073444095.35535,3628451480.046495,0,False
